client_lat,client_lon,server_lat,server_lon
47.287,-122.109,47.4489,-122.3094
33.136,-117.302,33.9425,-118.4072
40.86,-73.931,40.7667,-73.8667
38.733,-90.107,41.9786,-87.9047
32.3244,-106.6683,39.8561,-104.6737
45.064,-93.343,41.9786,-87.9047
25.983,-80.343,25.7833,-80.2667
41.753,-72.758,40.7667,-73.8667
45.482,-122.601,47.4489,-122.3094
32.859,-117.207,33.9425,-118.4072
47.587,-122.03,47.4489,-122.3094
40.721,-74.005,40.7667,-73.8667
36.296,-119.381,37.3833,-122.0667
39.953,-75.176,40.7667,-73.8667
40.8321,-84.9451,41.9786,-87.9047
37.963,-85.703,41.9786,-87.9047
27.887,-82.512,25.7833,-80.2667
38.0,-97.0,40.7667,-73.8667
26.3031,-80.2701,25.7833,-80.2667
37.779,-122.417,37.3833,-122.0667
33.906,-84.18,33.6367,-84.4281
38.0,-97.0,41.9786,-87.9047
38.0,-97.0,37.9364,23.9444
43.074,-75.212,40.7667,-73.8667
37.653,-122.423,37.3833,-122.0667
32.222,-110.926,37.3833,-122.0667
34.099,-117.581,33.9425,-118.4072
37.769,-122.445,37.3833,-122.0667
38.844,-77.089,32.8969,-97.0381
37.653,-122.423,32.8969,-97.0381
39.569,-104.858,32.8969,-97.0381
37.737,-122.457,32.8969,-97.0381
44.543,-68.42,45.4576,-73.7497
39.078,-84.386,41.9786,-87.9047
37.565,-85.726,33.6367,-84.4281
41.58,-90.625,41.9786,-87.9047
43.2641,-78.7253,40.7667,-73.8667
32.843,-105.989,32.8969,-97.0381
40.733,-74.008,40.7667,-73.8667
33.9571,-118.4041,33.9425,-118.4072
33.463,-111.986,33.9425,-118.4072
37.748,-122.416,37.3833,-122.0667
37.744,-122.484,37.3833,-122.0667
40.7111,-73.9469,40.7667,-73.8667
39.589,-89.754,41.9786,-87.9047
42.778,-70.87,40.7667,-73.8667
41.847,-87.625,41.9786,-87.9047
38.603,-121.269,37.3833,-122.0667
33.978,-118.435,33.9425,-118.4072
28.94,-81.99,25.7833,-80.2667
45.342,-122.664,47.4489,-122.3094
33.373,-84.854,33.6367,-84.4281
33.537,-112.315,33.9425,-118.4072
34.071,-118.376,33.9425,-118.4072
40.226,-75.293,40.7667,-73.8667
36.364,-116.15,37.3833,-122.0667
39.494,-76.911,40.7667,-73.8667
37.389,-122.019,37.3833,-122.0667
45.5886,-122.7064,47.4489,-122.3094
47.5602,-122.2281,47.4489,-122.3094
42.4266,-92.358,41.9786,-87.9047
34.265,-118.523,37.3833,-122.0667
38.0,-97.0,32.8969,-97.0381
34.052,-118.244,33.9425,-118.4072
38.812,-77.129,38.9444,-77.4558
28.6344,-81.6221,40.7667,-73.8667
34.054,-118.244,45.4576,-73.7497
41.991,-88.32,41.9786,-87.9047
33.035,-96.813,32.8969,-97.0381
31.644,-106.274,32.8969,-97.0381
42.488,-71.276,40.7667,-73.8667
37.802,-122.438,32.8969,-97.0381
44.631,-93.303,41.9786,-87.9047
37.786,-122.437,37.3833,-122.0667
39.953,-75.176,40.7667,-73.8667
37.751,-97.822,33.9425,-118.4072
41.878,-87.685,32.8969,-97.0381
42.586,-83.501,43.6767,-79.6306
38.988,-77.476,32.8969,-97.0381
38.086,-88.117,41.9786,-87.9047
40.935,-77.783,38.9444,-77.4558
42.662,-84.067,41.9786,-87.9047
41.753,-72.758,40.7667,-73.8667
37.776,-122.413,37.3833,-122.0667
34.439,-119.77,33.9425,-118.4072
34.746,-92.29,32.8969,-97.0381
42.863,-73.1,32.8969,-97.0381
28.836,-82.33,25.7833,-80.2667
38.0,-97.0,33.6367,-84.4281
36.882,-76.38,38.9444,-77.4558
48.864,-122.631,47.4489,-122.3094
36.175,-115.137,37.3833,-122.0667
43.826,-87.775,32.8969,-97.0381
34.8168,-86.6825,33.6367,-84.4281
38.303,-77.461,40.7667,-73.8667
33.223,-117.107,33.9425,-118.4072
37.504,-77.261,38.9444,-77.4558
42.771,-83.747,43.6767,-79.6306
43.985,-91.606,32.8969,-97.0381
37.751,-97.822,35.5522,139.78
33.2004,-117.2907,33.9425,-118.4072
41.761,-88.32,41.9786,-87.9047
42.189,-87.806,41.9786,-87.9047
39.264,-76.589,38.9444,-77.4558
44.733,-85.887,41.9786,-87.9047
38.0,-97.0,5.606,-0.1681
42.734,-87.873,41.9786,-87.9047
40.835,-81.335,38.9444,-77.4558
32.717,-116.995,33.9425,-118.4072
33.788,-84.349,32.8969,-97.0381
36.205,-79.673,33.6367,-84.4281
37.324,-121.914,37.3833,-122.0667
35.3366,-80.7958,33.6367,-84.4281
32.801,-79.764,43.6767,-79.6306
34.054,-118.244,45.4576,-73.7497
42.015,-87.99,41.9786,-87.9047
33.588,-84.647,33.6367,-84.4281
35.247,-106.723,32.8969,-97.0381
37.781,-122.463,37.3833,-122.0667
42.08,-71.038,32.8969,-97.0381
42.833,-77.31,43.6767,-79.6306
42.286,-71.829,40.7667,-73.8667
40.763,-73.323,40.7667,-73.8667
35.746,-78.724,38.9444,-77.4558
38.936,-77.162,38.9444,-77.4558
30.297,-97.766,32.8969,-97.0381
41.082,-73.664,40.7667,-73.8667
43.048,-76.296,43.6767,-79.6306
39.969,-75.176,40.7667,-73.8667
35.627,-120.691,33.9425,-118.4072
46.742,-95.58,41.9786,-87.9047
40.831,-73.907,40.7667,-73.8667
47.408,-92.9669,49.906,-97.2373
33.829,-118.117,33.9425,-118.4072
33.707,-84.382,33.6367,-84.4281
38.0,-97.0,38.9444,-77.4558
30.208,-97.859,41.9786,-87.9047
42.675,-82.839,40.7667,-73.8667
33.448,-112.074,33.9425,-118.4072
42.0182,-88.2173,41.9786,-87.9047
30.3042,-97.6857,32.8969,-97.0381
25.783,-80.136,25.7833,-80.2667
39.337,-84.55,41.9786,-87.9047
38.236,-84.959,41.9786,-87.9047
37.77,-122.393,37.3833,-122.0667
36.032,-115.212,33.9425,-118.4072
29.793,-95.369,32.8969,-97.0381
35.064,-106.479,39.8561,-104.6737
39.053,-77.121,32.8969,-97.0381
38.985,-95.344,41.9786,-87.9047
28.602,-81.359,25.7833,-80.2667
32.12,-99.781,32.8969,-97.0381
34.172,-118.322,41.9786,-87.9047
32.8,-97.359,32.8969,-97.0381
21.3469,-158.0183,37.3833,-122.0667
35.95,-78.962,38.9444,-77.4558
38.005,-121.839,33.9425,-118.4072
33.288,-117.1938,33.9425,-118.4072
40.873,-73.081,40.7667,-73.8667
37.149,-93.261,41.9786,-87.9047
36.355,-95.603,32.8969,-97.0381
28.6778,-81.3278,25.7833,-80.2667
35.252,-92.368,32.8969,-97.0381
38.0,-97.0,39.8561,-104.6737
35.046,-85.31,33.6367,-84.4281
43.131,-88.336,41.9786,-87.9047
34.966,-81.081,33.6367,-84.4281
42.2277,-72.1432,40.7667,-73.8667
39.581,-104.957,39.8561,-104.6737
26.1546,-98.2045,32.8969,-97.0381
43.752,-70.279,40.7667,-73.8667
34.2338,-110.0772,33.6367,-84.4281
40.3205,-75.5106,40.7667,-73.8667
40.188,-75.006,40.7667,-73.8667
33.627,-117.931,33.9425,-118.4072
47.6062,-122.3321,47.4489,-122.3094
41.704,-72.546,40.7667,-73.8667
42.463,-83.465,43.6767,-79.6306
37.991,-121.81,37.3833,-122.0667
40.94,-73.958,40.7667,-73.8667
46.15,-92.423,41.9786,-87.9047
40.761,-111.891,37.3833,-122.0667
37.751,-97.822,47.4489,-122.3094
45.658,-108.384,39.8561,-104.6737
34.118,-118.674,47.4489,-122.3094
39.887,-104.881,39.8561,-104.6737
38.927,-77.394,40.7667,-73.8667
37.809,-122.27,37.3833,-122.0667
42.056,-87.701,41.9786,-87.9047
25.783,-80.136,25.7833,-80.2667
38.0,-97.0,40.7667,-73.8667
38.983,-77.004,38.9444,-77.4558
38.645,-90.253,41.9786,-87.9047
40.29,-111.724,39.8561,-104.6737
35.843,-78.631,38.9444,-77.4558
39.669,-84.09,41.9786,-87.9047
43.03,-91.625,41.9786,-87.9047
40.052,-75.19,40.7667,-73.8667
39.959,-75.273,40.7667,-73.8667
42.473,-70.942,32.8969,-97.0381
41.948,-88.095,32.8969,-97.0381
41.145,-73.343,32.8969,-97.0381
40.736,-74.072,40.7667,-73.8667
29.165,-82.097,25.7833,-80.2667
42.098,-73.997,40.7667,-73.8667
39.952,-75.165,40.7667,-73.8667
47.421,-122.451,47.4489,-122.3094
32.719,-117.161,33.9425,-118.4072
41.765,-88.377,41.9786,-87.9047
21.412,-158.018,37.3833,-122.0667
40.577,-80.15,38.9444,-77.4558
47.6606,-122.2919,47.4489,-122.3094
35.1884,-79.4732,38.9444,-77.4558
33.862,-83.709,33.6367,-84.4281
41.759,-88.261,41.9786,-87.9047
34.049,-118.442,33.9425,-118.4072
34.012,-117.854,33.9425,-118.4072
27.801,-80.492,25.7833,-80.2667
35.4364,-95.4865,32.8969,-97.0381
29.007,-82.051,25.7833,-80.2667
34.049,-118.34,33.9425,-118.4072
35.58,-97.573,32.8969,-97.0381
43.076,-75.006,40.7667,-73.8667
38.098,-122.251,37.3833,-122.0667
38.785,-77.287,38.9444,-77.4558
33.096,-117.272,37.3833,-122.0667
40.691,-75.176,40.7667,-73.8667
37.7772,-122.4931,37.3833,-122.0667
40.669,-75.329,40.7667,-73.8667
37.748,-122.416,32.8969,-97.0381
42.3,-85.59,41.9786,-87.9047
42.7091,-78.8301,40.7667,-73.8667
42.053,-87.891,41.9786,-87.9047
40.015,-105.271,32.8969,-97.0381
32.468,-96.987,32.8969,-97.0381
41.914,-90.271,32.8969,-97.0381
33.432,-112.015,33.9425,-118.4072
42.287,-71.352,40.7667,-73.8667
41.119,-87.926,41.9786,-87.9047
38.901,-94.638,41.9786,-87.9047
42.906,-78.626,43.6767,-79.6306
33.624,-112.051,33.9425,-118.4072
41.518,-112.041,33.9425,-118.4072
37.548,-121.989,32.8969,-97.0381
37.574,-84.27,33.6367,-84.4281
34.86,-82.246,33.6367,-84.4281
34.674,-77.611,33.6367,-84.4281
27.6851,-97.4003,25.7833,-80.2667
37.751,-97.822,32.8969,-97.0381
42.851,-83.438,32.8969,-97.0381
40.991,-73.983,40.7667,-73.8667
47.716,-122.301,47.4489,-122.3094
36.1882,-94.2373,32.8969,-97.0381
35.95,-78.962,38.9444,-77.4558
37.567,-121.983,33.9425,-118.4072
46.418,-118.9,47.4489,-122.3094
36.064,-86.778,32.8969,-97.0381
36.748,-119.772,33.9425,-118.4072
26.122,-80.143,32.8969,-97.0381
42.12,-87.844,41.9786,-87.9047
28.534,-81.165,25.7833,-80.2667
32.807,-117.132,33.9425,-118.4072
30.4298,-90.8999,32.8969,-97.0381
30.675,-81.763,33.6367,-84.4281
41.286,-72.796,40.7667,-73.8667
41.551,-72.094,40.7667,-73.8667
32.862,-96.5926,32.8969,-97.0381
35.257,-120.621,33.9425,-118.4072
37.751,-97.822,32.8969,-97.0381
33.9989,-117.4408,33.9425,-118.4072
37.775,-122.419,40.7667,-73.8667
41.937,-87.655,41.9786,-87.9047
40.56,-111.966,37.3833,-122.0667
28.326,-80.612,25.7833,-80.2667
39.936,-75.153,40.7667,-73.8667
47.56,-122.228,32.8969,-97.0381
37.751,-97.822,41.9786,-87.9047
38.0,-97.0,41.9786,-87.9047
46.418,-118.9,47.4489,-122.3094
33.983,-84.324,33.6367,-84.4281
32.856,-116.997,47.4489,-122.3094
32.652,-80.171,33.6367,-84.4281
42.368,-83.372,43.6767,-79.6306
34.088,-83.937,33.6367,-84.4281
37.8116,-122.242,37.3833,-122.0667
41.821,-71.449,40.7667,-73.8667
33.462,-82.222,33.6367,-84.4281
29.927,-90.097,33.6367,-84.4281
37.761,-122.484,37.3833,-122.0667
42.383,-71.095,38.9444,-77.4558
33.999,-117.441,33.9425,-118.4072
33.845,-117.739,33.9425,-118.4072
42.428,-71.055,40.7667,-73.8667
37.751,-97.822,38.9444,-77.4558
36.887,-119.77,37.3833,-122.0667
37.156,-121.987,37.3833,-122.0667
36.42,-82.114,33.6367,-84.4281
41.606,-93.631,41.9786,-87.9047
37.759,-122.438,37.3833,-122.0667
42.22,-88.234,41.9786,-87.9047
41.947,-87.704,41.9786,-87.9047
38.658,-77.25,25.7833,-80.2667
41.3969,-87.3274,33.6367,-84.4281
39.0481,-77.4728,38.9444,-77.4558
33.346,-111.815,33.9425,-118.4072
44.801,-68.778,40.7667,-73.8667
39.4835,-86.0478,41.9786,-87.9047
47.31,-122.204,47.4489,-122.3094
47.615,-122.21,47.4489,-122.3094
38.3685,-82.4245,38.9444,-77.4558
45.533,-122.683,32.8969,-97.0381
38.0,-97.0,33.9425,-118.4072
37.354,-122.031,37.3833,-122.0667
45.523,-122.99,47.4489,-122.3094
38.613,-76.599,38.9444,-77.4558
47.45,-122.359,47.4489,-122.3094
34.096,-117.967,33.9425,-118.4072
37.117,-76.513,38.9444,-77.4558
33.751,-84.315,33.6367,-84.4281
46.079,-119.087,47.4489,-122.3094
44.863,-68.84,40.7667,-73.8667
48.537,-123.068,47.4489,-122.3094
32.807,-117.165,33.9425,-118.4072
37.775,-122.419,33.9425,-118.4072
34.714,-86.742,33.6367,-84.4281
34.0494,-118.2641,33.9425,-118.4072
39.499,-105.261,32.8969,-97.0381
34.051,-84.071,33.6367,-84.4281
25.705,-80.463,25.7833,-80.2667
42.732,-84.555,41.9786,-87.9047
38.938,-77.093,32.8969,-97.0381
47.729,-116.757,47.4489,-122.3094
33.0198,-96.6989,32.8969,-97.0381
34.7465,-92.2896,32.8969,-97.0381
29.718,-95.419,32.8969,-97.0381
30.487,-90.956,33.6367,-84.4281
41.1,-85.182,41.9786,-87.9047
40.396,-74.107,40.7667,-73.8667
33.6655,-116.9839,33.9425,-118.4072
33.994,-118.464,33.9425,-118.4072
35.114,-80.608,32.8969,-97.0381
30.421,-87.217,33.6367,-84.4281
43.1,-77.426,40.7667,-73.8667
37.23,-80.414,40.7667,-73.8667
47.406,-121.995,47.4489,-122.3094
30.49,-81.672,33.6367,-84.4281
28.477,-82.6,25.7833,-80.2667
43.032,-77.777,40.7667,-73.8667
33.448,-81.692,32.8969,-97.0381
39.5545,-87.1251,41.9786,-87.9047
40.651,-73.779,40.7667,-73.8667
40.766,-73.986,40.7667,-73.8667
37.823,-92.254,41.9786,-87.9047
39.425,-84.4982,41.9786,-87.9047
35.528,-82.522,33.6367,-84.4281
29.652,-95.479,32.8969,-97.0381
40.376,-74.66,40.7667,-73.8667
42.365,-71.103,40.7667,-73.8667
34.573,-101.735,32.8969,-97.0381
37.976,-81.14,38.9444,-77.4558
40.396,-80.015,40.7667,-73.8667
42.465,-83.403,43.6767,-79.6306
39.94,-84.173,41.9786,-87.9047
32.2161,-89.8899,33.6367,-84.4281
41.3127,-73.8508,40.7667,-73.8667
42.262,-72.503,40.7667,-73.8667
44.79,-89.167,41.9786,-87.9047
33.845,-117.739,33.9425,-118.4072
37.748,-84.295,33.6367,-84.4281
30.677,-94.005,37.3833,-122.0667
29.556,-95.633,32.8969,-97.0381
41.964,-87.884,41.9786,-87.9047
42.545,-75.559,40.7667,-73.8667
39.084,-86.432,41.9786,-87.9047
41.844,-86.216,33.9425,-118.4072
42.473,-70.942,40.7667,-73.8667
40.722,-74.404,40.7667,-73.8667
41.082,-73.664,40.7667,-73.8667
41.848,-87.629,41.9786,-87.9047
47.542,-122.312,47.4489,-122.3094
37.751,-97.822,32.8969,-97.0381
37.3501,-121.9854,37.3833,-122.0667
42.906,-112.397,47.4489,-122.3094
39.961,-85.9837,41.9786,-87.9047
38.7591,-77.0951,38.9444,-77.4558
40.63,-75.394,40.7667,-73.8667
41.724,-88.113,41.9786,-87.9047
33.938,-117.231,33.9425,-118.4072
40.012,-82.81,41.9786,-87.9047
40.684,-81.171,41.9786,-87.9047
43.006,-73.863,40.7667,-73.8667
40.931,-73.899,40.7667,-73.8667
40.681,-73.946,40.7667,-73.8667
33.818,-118.223,33.9425,-118.4072
37.3874,-121.9024,37.3833,-122.0667
34.7449,-92.3205,32.8969,-97.0381
33.708,-117.76,33.9425,-118.4072
42.129,-87.924,41.9786,-87.9047
33.604,-111.743,33.9425,-118.4072
33.706,-116.408,33.9425,-118.4072
33.882,-84.378,33.6367,-84.4281
37.831,-122.22,37.3833,-122.0667
36.464,-87.38,33.6367,-84.4281
42.771,-83.747,41.9786,-87.9047
25.72,-80.271,25.7833,-80.2667
39.167,-84.538,41.9786,-87.9047
29.5612,-98.6117,32.8969,-97.0381
38.0,-97.0,38.9444,-77.4558
41.749,-74.447,40.7667,-73.8667
40.57,-111.86,33.9425,-118.4072
34.9273,-80.7278,33.6367,-84.4281
37.751,-97.822,41.9786,-87.9047
37.12,-94.498,32.8969,-97.0381
40.332,-94.876,41.9786,-87.9047
38.0,-97.0,47.4489,-122.3094
33.612,-111.891,33.9425,-118.4072
26.511,-98.653,32.8969,-97.0381
35.752,-79.225,33.6367,-84.4281
47.674,-122.342,47.4489,-122.3094
36.075,-97.031,32.8969,-97.0381
26.272,-80.258,25.7833,-80.2667
29.808,-81.268,25.7833,-80.2667
38.0,-97.0,33.9425,-118.4072
42.129,-71.535,40.7667,-73.8667
34.071,-118.376,33.9425,-118.4072
42.871,-71.612,40.7667,-73.8667
33.5207,-86.8025,32.8969,-97.0381
47.587,-122.03,47.4489,-122.3094
38.894,-77.431,40.4667,-3.5667
37.788,-121.883,37.3833,-122.0667
44.899,-94.41,41.9786,-87.9047
35.989,-115.113,37.3833,-122.0667
37.805,-122.212,37.3833,-122.0667
37.751,-97.822,38.9444,-77.4558
33.931,-84.461,33.6367,-84.4281
30.353,-81.499,33.6367,-84.4281
35.287,-79.18,38.9444,-77.4558
40.518,-74.397,40.7667,-73.8667
32.936,-96.785,32.8969,-97.0381
41.645,-88.642,41.9786,-87.9047
25.597,-80.403,25.7833,-80.2667
38.218,-122.768,37.3833,-122.0667
37.662,-121.875,37.3833,-122.0667
38.0,-97.0,32.8969,-97.0381
45.196,-92.826,41.9786,-87.9047
44.92,-92.944,41.9786,-87.9047
40.721,-74.005,32.8969,-97.0381
39.075,-104.81,39.8561,-104.6737
43.632,-116.284,47.4489,-122.3094
41.707,-88.198,41.9786,-87.9047
40.65,-73.95,40.7667,-73.8667
36.182,-79.807,32.8969,-97.0381
45.523,-122.676,47.4489,-122.3094
37.759,-122.438,37.3833,-122.0667
40.175,-79.928,38.9444,-77.4558
41.735,-88.045,41.9786,-87.9047
39.3335,-83.0168,38.9444,-77.4558
41.4872,-73.5902,40.7667,-73.8667
40.991,-91.766,41.9786,-87.9047
38.0,-97.0,38.9444,-77.4558
42.285,-87.87,32.8969,-97.0381
37.833,-121.034,37.3833,-122.0667
40.861,-96.712,39.8561,-104.6737
32.865,-96.791,32.8969,-97.0381
37.751,-97.822,45.4576,-73.7497
42.03,-87.688,41.9786,-87.9047
34.46,-82.753,33.6367,-84.4281
37.834,-122.265,37.3833,-122.0667
42.407,-76.516,40.7667,-73.8667
35.666,-78.984,38.9444,-77.4558
37.971,-87.49,41.9786,-87.9047
41.888,-87.637,47.4489,-122.3094
37.751,-97.822,32.8969,-97.0381
42.473,-73.274,32.8969,-97.0381
42.357,-71.065,40.7667,-73.8667
38.6446,-90.2533,41.9786,-87.9047
33.916,-118.404,33.9425,-118.4072
36.0975,-115.3815,33.9425,-118.4072
26.114,-80.415,25.7833,-80.2667
39.002,-84.657,41.9786,-87.9047
44.571,-70.512,40.7667,-73.8667
31.8545,-106.533,32.8969,-97.0381
37.751,-97.822,32.8969,-97.0381
33.248,-111.789,33.9425,-118.4072
47.636,-122.324,47.4489,-122.3094
42.962,-75.96,40.7667,-73.8667
40.694,-73.991,40.7667,-73.8667
33.933,-84.397,33.6367,-84.4281
42.628,-73.529,40.7667,-73.8667
38.0,-97.0,38.9444,-77.4558
33.536,-117.044,33.9425,-118.4072
33.811,-84.287,33.6367,-84.4281
41.378,-73.469,37.3833,-122.0667
34.0268,-118.4733,33.9425,-118.4072
47.615,-122.21,32.8969,-97.0381
41.811,-88.03,41.9786,-87.9047
25.703,-80.29,25.7833,-80.2667
39.386,-119.873,37.3833,-122.0667
44.899,-93.626,41.9786,-87.9047
25.7525,-80.203,25.7833,-80.2667
40.274,-76.884,40.7667,-73.8667
33.143,-117.166,37.3833,-122.0667
47.748,-122.204,47.4489,-122.3094
29.545,-95.337,32.8969,-97.0381
36.117,-80.076,38.9444,-77.4558
27.7531,-82.7224,25.7833,-80.2667
41.845,-87.717,41.9786,-87.9047
40.412,-90.624,41.9786,-87.9047
43.021,-89.36,41.9786,-87.9047
35.134,-81.006,33.6367,-84.4281
25.812,-80.24,25.7833,-80.2667
34.167,-83.912,33.6367,-84.4281
42.151,-70.823,40.7667,-73.8667
42.926,-78.748,40.7667,-73.8667
38.0,-97.0,32.8969,-97.0381
32.833,-96.794,32.8969,-97.0381
37.731,-122.383,40.7667,-73.8667
37.751,-97.822,33.6367,-84.4281
40.725,-73.707,40.7667,-73.8667
41.342,-73.232,40.7667,-73.8667
29.586,-98.477,32.8969,-97.0381
34.154,-117.764,33.9425,-118.4072
36.342,-84.255,52.3086,4.7639
46.29,-96.726,41.9786,-87.9047
28.758,-81.34,25.7833,-80.2667
40.627,-111.159,39.8561,-104.6737
37.751,-97.822,32.8969,-97.0381
35.977,-78.554,38.9444,-77.4558
47.61,-122.334,47.4489,-122.3094
40.769,-73.961,40.7667,-73.8667
39.132,-77.288,38.9444,-77.4558
39.618,-84.249,41.9786,-87.9047
43.623,-94.101,41.9786,-87.9047
40.947,-73.993,40.7667,-73.8667
41.592,-87.685,40.7667,-73.8667
42.6726,-89.2112,41.9786,-87.9047
43.1669,-76.0558,40.7667,-73.8667
42.056,-87.701,32.8969,-97.0381
46.213,-119.168,47.4489,-122.3094
41.119,-87.926,41.9786,-87.9047
44.539,-88.058,41.9786,-87.9047
42.158,-88.159,41.9786,-87.9047
41.951,-83.446,41.9786,-87.9047
40.313,-74.864,40.7667,-73.8667
30.1843,-92.0497,32.8969,-97.0381
33.501,-111.983,33.9425,-118.4072
32.61,-117.03,37.3833,-122.0667
21.4,-157.752,32.8969,-97.0381
40.207,-76.848,32.8969,-97.0381
34.147,-118.139,33.9425,-118.4072
39.857,-83.831,41.9786,-87.9047
29.749,-95.468,32.8969,-97.0381
29.767,-95.159,32.8969,-97.0381
34.534,-82.717,33.6367,-84.4281
40.531,-76.623,40.7667,-73.8667
38.992,-76.79,38.9444,-77.4558
37.639,-120.997,37.3833,-122.0667
32.779,-96.822,45.4576,-73.7497
33.847,-117.957,33.9425,-118.4072
37.391,-81.0417,38.9444,-77.4558
38.0,-97.0,40.7667,-73.8667
36.175,-115.137,33.9425,-118.4072
34.746,-92.29,32.8969,-97.0381
35.6473,-82.5512,33.6367,-84.4281
40.7143,-74.006,40.7667,-73.8667
37.2701,-79.9601,38.9444,-77.4558
34.041,-84.166,33.6367,-84.4281
33.561,-111.909,33.9425,-118.4072
35.999,-86.781,52.3086,4.7639
47.648,-122.536,47.4489,-122.3094
41.493,-90.316,41.9786,-87.9047
38.906,-95.2199,32.8969,-97.0381
28.731,-81.516,25.7833,-80.2667
32.217,-110.755,33.9425,-118.4072
35.029,-89.782,33.6367,-84.4281
32.274,-106.747,37.3833,-122.0667
42.197,-88.093,41.9786,-87.9047
29.9468,-90.123,33.6367,-84.4281
41.921,-87.702,41.9786,-87.9047
42.329,-83.488,41.9786,-87.9047
42.586,-82.823,43.6767,-79.6306
40.4664,-92.9256,41.9786,-87.9047
30.01,-90.163,33.6367,-84.4281
38.0,-97.0,38.9444,-77.4558
43.054,-73.752,40.7667,-73.8667
32.807,-117.165,33.9425,-118.4072
40.279,-74.368,40.7667,-73.8667
40.749,-73.682,40.7667,-73.8667
42.2893,-71.7944,40.7667,-73.8667
35.518,-97.617,32.8969,-97.0381
40.597,-73.998,40.7667,-73.8667
33.979,-118.033,37.3833,-122.0667
38.578,-90.667,41.9786,-87.9047
47.68,-122.121,32.8969,-97.0381
40.67,-73.894,32.8969,-97.0381
37.809,-122.27,37.3833,-122.0667
40.329,-74.586,40.7667,-73.8667
33.942,-118.131,33.9425,-118.4072
42.913,-76.566,40.7667,-73.8667
34.153,-118.265,33.9425,-118.4072
40.417,-74.258,38.9444,-77.4558
35.772,-78.639,52.3086,4.76389
39.21,-96.3153,32.8969,-97.0381
32.978,-117.023,33.9425,-118.4072
37.776,-122.413,37.3833,-122.0667
41.922,-87.652,32.8969,-97.0381
33.725,-112.089,32.8969,-97.0381
29.735,-95.416,32.8969,-97.0381
34.664,-81.899,33.6367,-84.4281
39.183,-84.345,41.9786,-87.9047
42.664,-83.23,43.6767,-79.6306
36.625,-121.826,37.3833,-122.0667
41.893,-84.066,41.9786,-87.9047
40.715,-111.893,39.8561,-104.6737
34.153,-118.265,33.9425,-118.4072
37.3744,-121.7582,37.3833,-122.0667
45.048,-93.913,41.9786,-87.9047
32.439,-89.965,33.6367,-84.4281
39.955,-82.072,38.9444,-77.4558
27.702,-97.342,32.8969,-97.0381
33.7474,-117.9939,33.9425,-118.4072
40.654,-73.608,40.7667,-73.8667
32.661,-97.169,32.8969,-97.0381
34.061,-117.173,33.9425,-118.4072
47.56,-122.228,32.8969,-97.0381
41.921,-87.702,41.9786,-87.9047
30.517,-97.63,32.8969,-97.0381
34.29,-92.385,32.8969,-97.0381
32.2217,-110.9265,33.9425,-118.4072
39.474,-76.289,38.9444,-77.4558
42.24,-87.872,41.9786,-87.9047
28.634,-81.622,45.4576,-73.7497
39.018,-77.539,38.9444,-77.4558
35.051,-80.819,33.6367,-84.4281
25.58,-80.549,25.7833,-80.2667
35.512,-82.704,33.6367,-84.4281
39.638,-104.906,39.8561,-104.6737
40.78,-73.951,40.7667,-73.8667
27.5,-82.397,45.4576,-73.7497
35.112,-80.762,33.6367,-84.4281
38.915,-77.488,38.9444,-77.4558
47.7464,-117.2549,47.4489,-122.3094
33.631,-112.094,33.9425,-118.4072
39.9426,-82.9748,32.8969,-97.0381
37.491,-122.211,37.3833,-122.0667
43.028,-88.295,41.9786,-87.9047
39.632,-86.303,41.9786,-87.9047
40.325,-111.962,39.8561,-104.6737
29.771,-95.407,32.8969,-97.0381
38.0,-97.0,37.3833,-122.0667
43.101,-75.233,40.7667,-73.8667
41.673,-88.527,38.9444,-77.4558
33.777,-84.337,33.6367,-84.4281
47.674,-122.342,47.4489,-122.3094
41.524,-90.578,41.9786,-87.9047
42.068,-88.019,41.9786,-87.9047
39.075,-84.479,41.9786,-87.9047
47.989,-122.201,32.8969,-97.0381
38.696,-121.561,33.9425,-118.4072
41.0865,-81.5085,43.6767,-79.6306
40.83,-73.865,40.7667,-73.8667
37.305,-85.914,33.6367,-84.4281
41.6,-70.563,32.8969,-97.0381
41.988,-86.109,41.9786,-87.9047
42.565,-71.174,40.7667,-73.8667
40.725,-73.98,40.7667,-73.8667
47.959,-96.918,41.9786,-87.9047
33.691,-117.7882,33.9425,-118.4072
47.6145,-122.348,47.4489,-122.3094
32.777,-79.931,33.6367,-84.4281
30.3035,-89.8583,33.6367,-84.4281
38.71,-90.502,41.9786,-87.9047
43.131,-74.357,40.7667,-73.8667
40.102,-83.073,41.9786,-87.9047
40.502,-75.377,32.8969,-97.0381
41.259,-80.83,32.8969,-97.0381
38.753,-112.106,39.8561,-104.6737
37.972,-122.502,37.3833,-122.0667
35.124,-106.768,39.8561,-104.6737
37.251,-85.518,33.6367,-84.4281
39.482,-77.458,40.7667,-73.8667
29.572,-95.136,32.8969,-97.0381
28.303,-82.705,25.7833,-80.2667
44.9207,-67.0155,40.7667,-73.8667
28.461,-81.394,25.7833,-80.2667
37.833,-92.125,41.9786,-87.9047
39.659,-91.721,41.9786,-87.9047
37.751,-97.822,32.8969,-97.0381
41.206,-96.045,41.9786,-87.9047
40.733,-74.008,40.7667,-73.8667
21.342,-157.837,37.3833,-122.0667
